H_over_B,B_over_H,H,B,q,R_int,gamma,Su,sf_lower,sf_upper,fs_optum_avg,fs_terzaghi_resistance,fs_terzaghi_net_pressure,Nc,fs_bjerrum
0.35714285714285715,2.8,10.0,28.0,10.0,1.0,16.0,60.0,2.019,2.2,2.1095,2.1900269196268605,2.448183276382597,5.49204081632653,1.9383673469387752
0.35714285714285715,2.8,10.0,28.0,10.0,1.0,18.0,30.0,0.906,0.983,0.9445,0.9797488850962272,0.9779939251626003,5.49204081632653,0.8671643394199784
0.35714285714285715,2.8,10.0,28.0,10.0,1.0,18.0,50.0,1.515,1.647,1.581,1.632914808493712,1.7299338227587782,5.49204081632653,1.4452738990332974
0.35714285714285715,2.8,10.0,28.0,10.0,1.0,18.0,60.0,1.812,1.967,1.8895,1.9594977701924543,2.1415767099299137,5.49204081632653,1.7343286788399568
0.35714285714285715,2.8,10.0,28.0,10.0,1.0,20.0,30.0,0.818,0.892,0.855,0.886439467468015,0.8776084583825481,5.49204081632653,0.7845772594752185
0.35714285714285715,2.8,10.0,28.0,10.0,1.0,20.0,50.0,1.366,1.49,1.428,1.4773991124466919,1.5426570127095018,5.49204081632653,1.307628765792031
0.35714285714285715,2.8,10.0,28.0,10.0,1.0,20.0,60.0,1.636,1.785,1.7105,1.77287893493603,1.9032204216873096,5.49204081632653,1.569154518950437
0.3333333333333333,3.0,10.0,30.0,0.0,1.0,16.0,30.0,1.083,1.164,1.1235,1.1571383476483184,1.1723742201440155,5.47,1.025625
0.3333333333333333,3.0,10.0,30.0,0.0,1.0,16.0,50.0,1.816,1.941,1.8785,1.9285639127471974,2.0889868224997774,5.47,1.709375
0.3333333333333333,3.0,10.0,30.0,0.0,1.0,16.0,60.0,2.158,2.329,2.2435,2.3142766952966367,2.5965008373641925,5.47,2.05125
0.3333333333333333,3.0,10.0,30.0,0.0,1.0,18.0,30.0,0.961,1.035,0.998,1.0285674201318387,1.0310032668216769,5.47,0.9116666666666666
0.3333333333333333,3.0,10.0,30.0,0.0,1.0,18.0,50.0,1.589,1.724,1.6564999999999999,1.7142790335530644,1.821903802482379,5.47,1.5194444444444444
0.3333333333333333,3.0,10.0,30.0,0.0,1.0,18.0,60.0,1.921,2.07,1.9954999999999998,2.0571348402636773,2.2542158470453155,5.47,1.8233333333333333
0.3333333333333333,3.0,10.0,30.0,0.0,1.0,20.0,30.0,0.866,0.932,0.899,0.9257106781186547,0.9200579193883918,5.47,0.8205
0.3333333333333333,3.0,10.0,30.0,0.0,1.0,20.0,50.0,1.445,1.547,1.496,1.5428511301977579,1.6153736050463374,5.47,1.3675
0.3333333333333333,3.0,10.0,30.0,0.0,1.0,20.0,60.0,1.733,1.864,1.7985000000000002,1.8514213562373094,1.991663795067142,5.47,1.641
0.3333333333333333,3.0,10.0,30.0,10.0,1.0,16.0,30.0,1.012,1.091,1.0514999999999999,1.0890713860219468,1.0971534909985363,5.47,0.9652941176470587
0.3333333333333333,3.0,10.0,30.0,10.0,1.0,16.0,50.0,1.686,1.819,1.7525,1.8151189767032445,1.9463254793863183,5.47,1.6088235294117648
0.3333333333333333,3.0,10.0,30.0,10.0,1.0,16.0,60.0,2.023,2.181,2.1020000000000003,2.1781427720438935,2.4132818778160843,5.47,1.9305882352941175
0.3333333333333333,3.0,10.0,30.0,10.0,1.0,18.0,30.0,0.913,0.98,0.9465,0.9744322927564787,0.9723761891826739,5.47,0.8636842105263157
0.3333333333333333,3.0,10.0,30.0,10.0,1.0,18.0,50.0,1.522,1.635,1.5785,1.6240538212607978,1.7124339787166296,5.47,1.4394736842105262
0.3333333333333333,3.0,10.0,30.0,10.0,1.0,18.0,60.0,1.826,1.96,1.893,1.9488645855129574,2.1148221180349,5.47,1.7273684210526314
0.3333333333333333,3.0,10.0,30.0,10.0,1.0,20.0,30.0,0.818,0.888,0.853,0.8816292172558616,0.8730821228168107,5.47,0.7814285714285714
0.3333333333333333,3.0,10.0,30.0,10.0,1.0,20.0,50.0,1.361,1.471,1.416,1.4693820287597694,1.5287257713484304,5.47,1.3023809523809524
0.3333333333333333,3.0,10.0,30.0,10.0,1.0,20.0,60.0,1.637,1.775,1.706,1.7632584345117233,1.8820605257882672,5.47,1.5628571428571427
3.0,0.3333333333333333,12.0,4.0,0.0,1.0,16.0,30.0,1.226,1.347,1.2865,1.5535376073623883,2.64211898591376,6.669999999999999,1.0421874999999998
3.0,0.3333333333333333,12.0,4.0,0.0,1.0,16.0,50.0,2.034,2.25,2.142,2.5892293456039805,-14.156542501407298,6.669999999999999,1.7369791666666663
3.0,0.3333333333333333,12.0,4.0,0.0,1.0,16.0,60.0,2.453,2.694,2.5735,3.1070752147247767,-5.466888133579887,6.669999999999999,2.0843749999999996
3.0,0.3333333333333333,12.0,4.0,0.0,1.0,18.0,30.0,1.089,1.198,1.1435,1.3809223176554564,1.9273951511991705,6.669999999999999,0.9263888888888887
3.0,0.3333333333333333,12.0,4.0,0.0,1.0,18.0,50.0,1.821,1.998,1.9095,2.3015371960924274,73.6821435938708,6.669999999999999,1.5439814814814812
3.0,0.3333333333333333,12.0,4.0,0.0,1.0,18.0,60.0,2.178,2.396,2.287,2.7618446353109127,-8.86965315805157,6.669999999999999,1.8527777777777774
3.0,0.3333333333333333,12.0,4.0,0.0,1.0,20.0,30.0,0.98,1.079,1.0295,1.2428300858899106,1.5170228677517377,6.669999999999999,0.8337499999999999
3.0,0.3333333333333333,12.0,4.0,0.0,1.0,20.0,50.0,1.634,1.795,1.7145,2.0713834764831844,10.226796015194433,6.669999999999999,1.3895833333333332
3.0,0.3333333333333333,12.0,4.0,0.0,1.0,20.0,60.0,1.962,2.157,2.0595,2.4856601717798212,-23.491525958289948,6.669999999999999,1.6674999999999998
3.0,0.3333333333333333,12.0,4.0,10.0,1.0,16.0,30.0,1.156,1.281,1.2185,1.4766298050177156,2.2885200262120766,6.669999999999999,0.9905940594059405
3.0,0.3333333333333333,12.0,4.0,10.0,1.0,16.0,50.0,1.936,2.138,2.037,2.461049675029526,-28.1286057653598,6.669999999999999,1.6509900990099007
3.0,0.3333333333333333,12.0,4.0,10.0,1.0,16.0,60.0,2.312,2.562,2.437,2.953259610035431,-6.507042294536077,6.669999999999999,1.981188118811881
3.0,0.3333333333333333,12.0,4.0,10.0,1.0,18.0,30.0,1.031,1.145,1.088,1.3198195602370733,1.7321581237791586,6.669999999999999,0.8853982300884954
3.0,0.3333333333333333,12.0,4.0,10.0,1.0,18.0,50.0,1.716,1.905,1.8105,2.199699267061789,20.550959478513807,6.669999999999999,1.475663716814159
3.0,0.3333333333333333,12.0,4.0,10.0,1.0,18.0,60.0,2.062,2.29,2.176,2.6396391204741465,-11.975443522273949,6.669999999999999,1.7707964601769908
3.0,0.3333333333333333,12.0,4.0,10.0,1.0,20.0,30.0,0.936,1.036,0.986,1.1931168824543141,1.3934070566937784,6.669999999999999,0.8003999999999999
3.0,0.3333333333333333,12.0,4.0,10.0,1.0,20.0,50.0,1.551,1.728,1.6395,1.988528137423857,7.526150273797134,6.669999999999999,1.3339999999999999
3.0,0.3333333333333333,12.0,4.0,10.0,1.0,20.0,60.0,1.871,2.073,1.972,2.3862337649086283,-75.02564647812494,6.669999999999999,1.6007999999999998
2.0,0.5,12.0,6.0,0.0,1.0,16.0,30.0,1.093,1.262,1.1775,1.3325667382415922,1.5959355161120536,6.5200000000000005,1.01875
2.0,0.5,12.0,6.0,0.0,1.0,16.0,50.0,1.868,2.102,1.9849999999999999,2.220944563735987,5.6347892865057645,6.5200000000000005,1.6979166666666667
2.0,0.5,12.0,6.0,0.0,1.0,16.0,60.0,2.185,2.525,2.355,2.6651334764831844,15.340194022791648,6.5200000000000005,2.0375
2.0,0.5,12.0,6.0,0.0,1.0,18.0,30.0,0.978,1.118,1.048,1.1845037673258598,1.303878526711982,6.5200000000000005,0.9055555555555557
2.0,0.5,12.0,6.0,0.0,1.0,18.0,50.0,1.67,1.869,1.7694999999999999,1.9741729455430996,3.8214693325192535,6.5200000000000005,1.5092592592592593
2.0,0.5,12.0,6.0,0.0,1.0,18.0,60.0,1.956,2.236,2.096,2.3690075346517196,7.387506978034938,6.5200000000000005,1.8111111111111113
2.0,0.5,12.0,6.0,0.0,1.0,20.0,30.0,0.876,1.006,0.9410000000000001,1.0660533905932739,1.1021791894830943,6.5200000000000005,0.8150000000000001
2.0,0.5,12.0,6.0,0.0,1.0,20.0,50.0,1.488,1.683,1.5855000000000001,1.7767556509887896,2.891092726798756,6.5200000000000005,1.3583333333333334
2.0,0.5,12.0,6.0,0.0,1.0,20.0,60.0,1.751,2.012,1.8815,2.1321067811865477,4.8652543263816606,6.5200000000000005,1.6300000000000001
2.0,0.5,12.0,6.0,10.0,1.0,16.0,30.0,1.037,1.201,1.119,1.2665980878335925,1.459702153015949,6.5200000000000005,0.9683168316831684
2.0,0.5,12.0,6.0,10.0,1.0,16.0,50.0,1.746,2.001,1.8735,2.1109968130559875,4.704628269930456,6.5200000000000005,1.613861386138614
2.0,0.5,12.0,6.0,10.0,1.0,16.0,60.0,2.074,2.403,2.2385,2.533196175667185,10.590080356530477,6.5200000000000005,1.9366336633663368
2.0,0.5,12.0,6.0,10.0,1.0,18.0,30.0,0.927,1.067,0.997,1.1320920962052465,1.211501302533229,6.5200000000000005,0.8654867256637169
2.0,0.5,12.0,6.0,10.0,1.0,18.0,50.0,1.544,1.783,1.6635,1.8868201603420776,3.3696449519768703,6.5200000000000005,1.4424778761061947
2.0,0.5,12.0,6.0,10.0,1.0,18.0,60.0,1.854,2.134,1.994,2.264184192410493,6.075207604587531,6.5200000000000005,1.7309734513274337
2.0,0.5,12.0,6.0,10.0,1.0,20.0,30.0,0.854,0.967,0.9105,1.0234112549695429,1.0354399846283537,6.5200000000000005,0.7824000000000001
2.0,0.5,12.0,6.0,10.0,1.0,20.0,50.0,1.405,1.612,1.5085000000000002,1.7056854249492381,2.6248255653560757,6.5200000000000005,1.304
2.0,0.5,12.0,6.0,10.0,1.0,20.0,60.0,1.706,1.934,1.8199999999999998,2.0468225099390858,4.259327139459698,6.5200000000000005,1.5648000000000002
1.5,0.6666666666666666,12.0,8.0,0.0,1.0,16.0,30.0,1.06,1.207,1.1335000000000002,1.2220813036811942,1.332186669179648,6.31,0.9859374999999999
1.5,0.6666666666666666,12.0,8.0,0.0,1.0,16.0,50.0,1.766,2.001,1.8835,2.0368021728019903,3.3164993712705906,6.31,1.6432291666666667
1.5,0.6666666666666666,12.0,8.0,0.0,1.0,16.0,60.0,2.119,2.414,2.2665,2.4441626073623883,5.28423797182752,6.31,1.9718749999999998
1.5,0.6666666666666666,12.0,8.0,0.0,1.0,18.0,30.0,0.948,1.067,1.0074999999999998,1.0862944921610616,1.1223389513791713,6.31,0.8763888888888888
1.5,0.6666666666666666,12.0,8.0,0.0,1.0,18.0,50.0,1.564,1.779,1.6715,1.8104908202684358,2.5924649747422728,6.31,1.4606481481481481
1.5,0.6666666666666666,12.0,8.0,0.0,1.0,18.0,60.0,1.896,2.134,2.0149999999999997,2.172588984322123,3.854790302398341,6.31,1.7527777777777775
1.5,0.6666666666666666,12.0,8.0,0.0,1.0,20.0,30.0,0.851,0.961,0.9059999999999999,0.9776650429449554,0.9696054782905876,6.31,0.78875
1.5,0.6666666666666666,12.0,8.0,0.0,1.0,20.0,50.0,1.418,1.599,1.5085,1.6294417382415922,2.127914021482738,6.31,1.3145833333333334
1.5,0.6666666666666666,12.0,8.0,0.0,1.0,20.0,60.0,1.698,1.922,1.81,1.9553300858899108,3.0340457355034753,6.31,1.5775
1.5,0.6666666666666666,12.0,8.0,10.0,1.0,16.0,30.0,1.01,1.14,1.075,1.161582229241531,1.2359028503689657,6.31,0.9371287128712871
1.5,0.6666666666666666,12.0,8.0,10.0,1.0,16.0,50.0,1.672,1.908,1.79,1.9359703820692185,2.970792951740032,6.31,1.561881188118812
1.5,0.6666666666666666,12.0,8.0,10.0,1.0,16.0,60.0,2.021,2.28,2.1505,2.323164458483062,4.577040052424153,6.31,1.8742574257425741
1.5,0.6666666666666666,12.0,8.0,10.0,1.0,18.0,30.0,0.906,1.018,0.962,1.038228364189333,1.0532125497057152,6.31,0.8376106194690265
1.5,0.6666666666666666,12.0,8.0,10.0,1.0,18.0,50.0,1.494,1.698,1.596,1.7303806069822218,2.376307309188091,6.31,1.3960176991150441
1.5,0.6666666666666666,12.0,8.0,10.0,1.0,18.0,60.0,1.813,2.036,1.9245,2.076456728378666,3.464316247558317,6.31,1.675221238938053
1.5,0.6666666666666666,12.0,8.0,10.0,1.0,20.0,30.0,0.813,0.921,0.867,0.9385584412271571,0.9175769608633185,6.31,0.7572
1.5,0.6666666666666666,12.0,8.0,10.0,1.0,20.0,50.0,1.362,1.534,1.448,1.5642640687119285,1.9800744369897543,6.31,1.262
1.5,0.6666666666666666,12.0,8.0,10.0,1.0,20.0,60.0,1.626,1.842,1.734,1.8771168824543143,2.786814113387557,6.31,1.5144
1.2,0.8333333333333334,12.0,10.0,0.0,1.0,16.0,30.0,1.049,1.156,1.1025,1.1557900429449555,1.2120068478632346,6.1408,0.9594999999999999
1.2,0.8333333333333334,12.0,10.0,0.0,1.0,16.0,50.0,1.763,1.928,1.8455,1.9263167382415922,2.6598925268534224,6.1408,1.5991666666666664
1.2,0.8333333333333334,12.0,10.0,0.0,1.0,16.0,60.0,2.097,2.312,2.2045,2.311580085889911,3.7925571693793443,6.1408,1.9189999999999998
1.2,0.8333333333333334,12.0,10.0,0.0,1.0,18.0,30.0,0.933,1.029,0.981,1.0273689270621826,1.0358092476844767,6.1408,0.8528888888888888
1.2,0.8333333333333334,12.0,10.0,0.0,1.0,18.0,50.0,1.553,1.714,1.6335,1.7122815451036375,2.173130877853303,6.1408,1.4214814814814813
1.2,0.8333333333333334,12.0,10.0,0.0,1.0,18.0,60.0,1.865,2.058,1.9615,2.0547378541243653,2.9953592030388863,6.1408,1.7057777777777776
1.2,0.8333333333333334,12.0,10.0,0.0,1.0,20.0,30.0,0.839,0.922,0.8805000000000001,0.9246320343559643,0.9043393450037954,6.1408,0.7676
1.2,0.8333333333333334,12.0,10.0,0.0,1.0,20.0,50.0,1.41,1.541,1.4754999999999998,1.5410533905932737,1.8369653158051573,6.1408,1.2793333333333332
1.2,0.8333333333333334,12.0,10.0,0.0,1.0,20.0,60.0,1.679,1.845,1.762,1.8492640687119286,2.4750930462371934,6.1408,1.5352
1.2,0.8333333333333334,12.0,10.0,10.0,1.0,16.0,30.0,1.002,1.095,1.0485,1.0985727140862942,1.1317884091376735,6.1408,0.9119999999999999
1.2,0.8333333333333334,12.0,10.0,10.0,1.0,16.0,50.0,1.672,1.831,1.7515,1.830954523477157,2.432836921693249,6.1408,1.5199999999999998
1.2,0.8333333333333334,12.0,10.0,10.0,1.0,16.0,60.0,2.005,2.19,2.0975,2.1971454281725884,3.4139701261622784,6.1408,1.8239999999999998
1.2,0.8333333333333334,12.0,10.0,10.0,1.0,18.0,30.0,0.89,0.982,0.9359999999999999,0.9819101249797851,0.9766500018556384,6.1408,0.815150442477876
1.2,0.8333333333333334,12.0,10.0,10.0,1.0,18.0,50.0,1.501,1.632,1.5665,1.6365168749663084,2.0191688375553816,6.1408,1.35858407079646
1.2,0.8333333333333334,12.0,10.0,10.0,1.0,18.0,60.0,1.78,1.964,1.8719999999999999,1.9638202499595703,2.7541415633260073,6.1408,1.630300884955752
1.2,0.8333333333333334,12.0,10.0,10.0,1.0,20.0,30.0,0.805,0.887,0.8460000000000001,0.8876467529817258,0.8589153149824527,6.1408,0.736896
1.2,0.8333333333333334,12.0,10.0,10.0,1.0,20.0,50.0,1.343,1.48,1.4115,1.4794112549695428,1.7257333077139227,6.1408,1.22816
1.2,0.8333333333333334,12.0,10.0,10.0,1.0,20.0,60.0,1.61,1.775,1.6925,1.7752935059634516,2.3080563715160576,6.1408,1.473792
1.0,1.0,12.0,12.0,0.0,1.0,16.0,30.0,1.006,1.123,1.0645,1.111595869120796,1.1432499308400061,6.01,0.9390624999999999
1.0,1.0,12.0,12.0,0.0,1.0,16.0,50.0,1.659,1.875,1.767,1.8526597818679935,2.3497534290678073,6.01,1.5651041666666667
1.0,1.0,12.0,12.0,0.0,1.0,16.0,60.0,2.013,2.245,2.129,2.223191738241592,3.1918710322241073,6.01,1.8781249999999998
1.0,1.0,12.0,12.0,0.0,1.0,18.0,30.0,0.911,1.0,0.9555,0.9880852169962632,0.9851728993885763,6.01,0.8347222222222221
1.0,1.0,12.0,12.0,0.0,1.0,18.0,50.0,1.472,1.662,1.567,1.646808694993772,1.9616032087530393,6.01,1.3912037037037037
1.0,1.0,12.0,12.0,0.0,1.0,18.0,60.0,1.822,1.999,1.9105,1.9761704339925263,2.607757053423964,6.01,1.6694444444444443
1.0,1.0,12.0,12.0,0.0,1.0,20.0,30.0,0.82,0.898,0.859,0.8892766952966369,0.8655002791213975,6.01,0.75125
1.0,1.0,12.0,12.0,0.0,1.0,20.0,50.0,1.359,1.497,1.428,1.4821278254943948,1.6835084270687568,6.01,1.2520833333333334
1.0,1.0,12.0,12.0,0.0,1.0,20.0,60.0,1.641,1.797,1.7189999999999999,1.7785533905932738,2.2043583789661887,6.01,1.5025
1.0,1.0,12.0,12.0,10.0,1.0,16.0,30.0,0.965,1.069,1.017,1.0565663706494697,1.0716058756787503,6.01,0.8925742574257425
1.0,1.0,12.0,12.0,10.0,1.0,16.0,50.0,1.602,1.782,1.6920000000000002,1.7609439510824494,2.1707782165069993,6.01,1.4876237623762376
1.0,1.0,12.0,12.0,10.0,1.0,16.0,60.0,1.93,2.138,2.034,2.1131327412989394,2.919404306031898,6.01,1.785148514851485
1.0,1.0,12.0,12.0,10.0,1.0,18.0,30.0,0.837,0.952,0.8945,0.9443646321734197,0.9315065259959002,6.01,0.7977876106194689
1.0,1.0,12.0,12.0,10.0,1.0,18.0,50.0,1.462,1.593,1.5274999999999999,1.5739410536223661,1.8352839496444266,6.01,1.329646017699115
1.0,1.0,12.0,12.0,10.0,1.0,18.0,60.0,1.673,1.905,1.7890000000000001,1.8887292643468394,2.423002605066458,6.01,1.5955752212389378
1.0,1.0,12.0,12.0,10.0,1.0,20.0,30.0,0.753,0.864,0.8085,0.8537056274847714,0.8238042104608563,6.01,0.7212
1.0,1.0,12.0,12.0,10.0,1.0,20.0,50.0,1.303,1.445,1.374,1.422842712474619,1.5896094480663758,6.01,1.202
1.0,1.0,12.0,12.0,10.0,1.0,20.0,60.0,1.507,1.728,1.6175,1.7074112549695428,2.0708799692567075,6.01,1.4424
0.8571428571428571,1.1666666666666667,12.0,14.0,0.0,1.0,16.0,30.0,0.996,1.101,1.0485,1.0800286021035397,1.0987280504961754,5.9077551020408166,0.9230867346938775
0.8571428571428571,1.1666666666666667,12.0,14.0,0.0,1.0,16.0,50.0,1.657,1.833,1.745,1.8000476701725658,2.1691008605111723,5.9077551020408166,1.5384778911564627
0.8571428571428571,1.1666666666666667,12.0,14.0,0.0,1.0,16.0,60.0,1.993,2.202,2.0975,2.1600572042070794,2.8674672534254446,5.9077551020408166,1.846173469387755
0.8571428571428571,1.1666666666666667,12.0,14.0,0.0,1.0,18.0,30.0,0.883,0.978,0.9305,0.9600254240920352,0.9519329082523496,5.9077551020408166,0.8205215419501134
0.8571428571428571,1.1666666666666667,12.0,14.0,0.0,1.0,18.0,50.0,1.476,1.629,1.5525,1.6000423734867253,1.8340848570089687,5.9077551020408166,1.367535903250189
0.8571428571428571,1.1666666666666667,12.0,14.0,0.0,1.0,18.0,60.0,1.766,1.956,1.861,1.9200508481840703,2.387117659193164,5.9077551020408166,1.6410430839002268
0.8571428571428571,1.1666666666666667,12.0,14.0,0.0,1.0,20.0,30.0,0.79,0.88,0.835,0.8640228816828317,0.8397397933525194,5.9077551020408166,0.738469387755102
0.8571428571428571,1.1666666666666667,12.0,14.0,0.0,1.0,20.0,50.0,1.313,1.464,1.3885,1.4400381361380528,1.5887098157282387,5.9077551020408166,1.2307823129251703
0.8571428571428571,1.1666666666666667,12.0,14.0,0.0,1.0,20.0,60.0,1.58,1.76,1.67,1.7280457633656634,2.0446105713934255,5.9077551020408166,1.476938775510204
0.8571428571428571,1.1666666666666667,12.0,14.0,10.0,1.0,16.0,30.0,0.944,1.045,0.9944999999999999,1.0265618396231664,1.0323935613166302,5.9077551020408166,0.8773893715902202
0.8571428571428571,1.1666666666666667,12.0,14.0,10.0,1.0,16.0,50.0,1.582,1.742,1.662,1.7109363993719438,2.015689172164992,5.9077551020408166,1.462315619317034
0.8571428571428571,1.1666666666666667,12.0,14.0,10.0,1.0,16.0,60.0,1.888,2.09,1.9889999999999999,2.0531236792463328,2.6456455575094004,5.9077551020408166,1.7547787431804405
0.8571428571428571,1.1666666666666667,12.0,14.0,10.0,1.0,18.0,30.0,0.848,0.935,0.8915,0.917546423026016,0.9017346127889578,5.9077551020408166,0.7842152790319667
0.8571428571428571,1.1666666666666667,12.0,14.0,10.0,1.0,18.0,50.0,1.405,1.557,1.4809999999999999,1.5292440383766932,1.72319088151683,5.9077551020408166,1.307025465053278
0.8571428571428571,1.1666666666666667,12.0,14.0,10.0,1.0,18.0,60.0,1.696,1.871,1.7835,1.835092846052032,2.2313707437921897,5.9077551020408166,1.5684305580639335
0.8571428571428571,1.1666666666666667,12.0,14.0,10.0,1.0,20.0,30.0,0.766,0.844,0.8049999999999999,0.8294619664155184,0.8004324829532332,5.9077551020408166,0.708930612244898
0.8571428571428571,1.1666666666666667,12.0,14.0,10.0,1.0,20.0,50.0,1.285,1.407,1.346,1.3824366106925305,1.5048245679376575,5.9077551020408166,1.1815510204081634
0.8571428571428571,1.1666666666666667,12.0,14.0,10.0,1.0,20.0,60.0,1.531,1.688,1.6095,1.6589239328310368,1.9292711506423246,5.9077551020408166,1.417861224489796
0.75,1.3333333333333333,12.0,16.0,0.0,1.0,16.0,30.0,0.98,1.074,1.0270000000000001,1.056353151840597,1.067547708777331,5.82625,0.9103515624999999
0.75,1.3333333333333333,12.0,16.0,0.0,1.0,16.0,50.0,1.593,1.789,1.6909999999999998,1.760588586400995,2.0508467306245675,5.82625,1.5172526041666667
0.75,1.3333333333333333,12.0,16.0,0.0,1.0,16.0,60.0,1.959,2.149,2.0540000000000003,2.112706303681194,2.664373338359296,5.82625,1.8207031249999999
0.75,1.3333333333333333,12.0,16.0,0.0,1.0,18.0,30.0,0.871,0.954,0.9125,0.938980579413864,0.9284385877776788,5.82625,0.8092013888888888
0.75,1.3333333333333333,12.0,16.0,0.0,1.0,18.0,50.0,1.432,1.595,1.5135,1.56496763235644,1.7488204054845633,5.82625,1.3486689814814814
0.75,1.3333333333333333,12.0,16.0,0.0,1.0,18.0,60.0,1.743,1.908,1.8255,1.877961158827728,2.2446779027583426,5.82625,1.6184027777777776
0.75,1.3333333333333333,12.0,16.0,0.0,1.0,20.0,30.0,0.781,0.858,0.8195,0.8450825214724776,0.8214037849565802,5.82625,0.72828125
0.75,1.3333333333333333,12.0,16.0,0.0,1.0,20.0,50.0,1.303,1.433,1.3679999999999999,1.4084708691207959,1.5243332411200083,5.82625,1.2138020833333334
0.75,1.3333333333333333,12.0,16.0,0.0,1.0,20.0,60.0,1.561,1.717,1.639,1.6901650429449553,1.9392109565811753,5.82625,1.4565625
0.75,1.3333333333333333,12.0,16.0,10.0,1.0,16.0,30.0,0.917,1.021,0.969,1.0040584413534388,1.0048172770875812,5.82625,0.8652846534653466
0.75,1.3333333333333333,12.0,16.0,10.0,1.0,16.0,50.0,1.543,1.706,1.6244999999999998,1.6734307355890645,1.9131755115713371,5.82625,1.4421410891089108
0.75,1.3333333333333333,12.0,16.0,10.0,1.0,16.0,60.0,1.834,2.041,1.9375,2.0081168827068776,2.4718057007379315,5.82625,1.730569306930693
0.75,1.3333333333333333,12.0,16.0,10.0,1.0,18.0,30.0,0.828,0.913,0.8705,0.897432766165463,0.8806253394435164,5.82625,0.773396017699115
0.75,1.3333333333333333,12.0,16.0,10.0,1.0,18.0,50.0,1.383,1.52,1.4515,1.4957212769424382,1.647713229414826,5.82625,1.2889933628318584
0.75,1.3333333333333333,12.0,16.0,10.0,1.0,18.0,60.0,1.657,1.825,1.741,1.794865532330926,2.1064250994114304,5.82625,1.54679203539823
0.75,1.3333333333333333,12.0,16.0,10.0,1.0,20.0,30.0,0.75,0.825,0.7875,0.8112792206135786,0.7837558313678469,5.82625,0.6991499999999999
0.75,1.3333333333333333,12.0,16.0,10.0,1.0,20.0,50.0,1.25,1.372,1.311,1.3521320343559642,1.4469429520060726,5.82625,1.16525
0.75,1.3333333333333333,12.0,16.0,10.0,1.0,20.0,60.0,1.501,1.65,1.5755,1.6225584412271572,1.835153921726637,5.82625,1.3982999999999999
0.6666666666666666,1.5,12.0,18.0,0.0,1.0,16.0,30.0,0.96,1.056,1.008,1.0379389127471974,1.0444934112498887,5.76,0.8999999999999999
0.6666666666666666,1.5,12.0,18.0,0.0,1.0,16.0,50.0,1.608,1.76,1.6840000000000002,1.7298981879119957,1.9674229561701337,5.76,1.5
0.6666666666666666,1.5,12.0,18.0,0.0,1.0,16.0,60.0,1.92,2.111,2.0155000000000003,2.075877825494395,2.525262640603135,5.76,1.7999999999999998
0.6666666666666666,1.5,12.0,18.0,0.0,1.0,18.0,30.0,0.857,0.938,0.8975,0.9226123668863977,0.9109519012411895,5.76,0.7999999999999999
0.6666666666666666,1.5,12.0,18.0,0.0,1.0,18.0,50.0,1.421,1.563,1.492,1.537687278143996,1.6877932193298884,5.76,1.3333333333333333
0.6666666666666666,1.5,12.0,18.0,0.0,1.0,18.0,60.0,1.714,1.876,1.795,1.8452247337727954,2.145122457963548,5.76,1.5999999999999999
0.6666666666666666,1.5,12.0,18.0,0.0,1.0,20.0,30.0,0.767,0.844,0.8055,0.830351130197758,0.8076868025231687,5.76,0.72
0.6666666666666666,1.5,12.0,18.0,0.0,1.0,20.0,50.0,1.26,1.408,1.334,1.3839185503295965,1.4777593490828644,5.76,1.2
0.6666666666666666,1.5,12.0,18.0,0.0,1.0,20.0,60.0,1.534,1.688,1.611,1.660702260395516,1.8644566458320577,5.76,1.44
0.6666666666666666,1.5,12.0,18.0,10.0,1.0,16.0,30.0,0.911,1.003,0.957,0.9865557982547619,0.9843668229006096,5.76,0.8554455445544553
0.6666666666666666,1.5,12.0,18.0,10.0,1.0,16.0,50.0,1.519,1.672,1.5955,1.6442596637579365,1.8403773214266368,5.76,1.4257425742574257
0.6666666666666666,1.5,12.0,18.0,10.0,1.0,16.0,60.0,1.823,2.006,1.9144999999999999,1.9731115965095238,2.3516232723450683,5.76,1.7108910891089106
0.6666666666666666,1.5,12.0,18.0,10.0,1.0,18.0,30.0,0.82,0.898,0.859,0.8817888108294775,0.8648780806610706,5.76,0.7646017699115043
0.6666666666666666,1.5,12.0,18.0,10.0,1.0,18.0,50.0,1.352,1.495,1.4235000000000002,1.4696480180491291,1.5934290526443984,5.76,1.2743362831858407
0.6666666666666666,1.5,12.0,18.0,10.0,1.0,18.0,60.0,1.639,1.795,1.717,1.763577621658955,2.0185153632981856,5.76,1.5292035398230086
0.6666666666666666,1.5,12.0,18.0,10.0,1.0,20.0,30.0,0.739,0.811,0.775,0.7971370849898476,0.7712578668284601,5.76,0.6911999999999999
0.6666666666666666,1.5,12.0,18.0,10.0,1.0,20.0,50.0,1.23,1.352,1.291,1.3285618083164126,1.4049129208901376,5.76,1.152
0.6666666666666666,1.5,12.0,18.0,10.0,1.0,20.0,60.0,1.479,1.622,1.5505,1.5942741699796952,1.7680681540179417,5.76,1.3823999999999999
0.6,1.6666666666666667,12.0,20.0,0.0,1.0,16.0,30.0,0.959,1.041,1.0,1.0232075214724776,1.0267547311957252,5.7052,0.8914374999999999
